track_id,styles,category_styles
3280,Horror,Horror
3281,Documentary,Documentary
3282,Comedy,Comedy
3283,Action,Action
3284,Comedy|Romance,Comedy|Romance
3285,Adventure|Drama,Adventure|Drama
3286,Comedy,Comedy
3287,Animation|Children's,Animation|Children's
3288,Drama,Drama
3289,Drama,Drama
3290,Comedy,Comedy
3291,Thriller,Thriller
3292,Film-Noir,Film-Noir
3293,Drama|Sci-Fi,Drama|Sci-Fi
3294,Horror,Horror
3295,Drama,Drama
3296,Drama,Drama
3297,Documentary,Documentary
3298,Drama,Drama
3299,Comedy|Drama,Comedy|Drama
3300,Action|Sci-Fi,Action|Sci-Fi
3301,Comedy|Crime,Comedy|Crime
3302,Comedy,Comedy
3303,Documentary,Documentary
3304,Crime|Drama,Crime|Drama
3305,Film-Noir|Horror,Film-Noir|Horror
3306,Comedy,Comedy
3307,Comedy|Drama|Romance,Comedy|Drama|Romance
3308,Comedy|Drama,Comedy|Drama
3309,Comedy,Comedy
3310,Action,Action
3311,Western,Western
3312,Drama,Drama
3313,Comedy,Comedy
3314,Action|Drama,Action|Drama
3315,Musical,Musical
3316,Action|Thriller,Action|Thriller
3317,Comedy|Drama,Comedy|Drama
3318,Thriller,Thriller
3319,Drama,Drama
3320,Comedy|Romance,Comedy|Romance
3321,Comedy,Comedy
3322,Comedy,Comedy
3323,Comedy|Crime,Comedy|Crime
3324,Comedy,Comedy
3325,Comedy|Drama,Comedy|Drama
3326,Comedy|Sci-Fi,Comedy|Sci-Fi
3327,Documentary,Documentary
3328,Crime|Drama,Crime|Drama
3329,Drama,Drama
3330,Drama,Drama
3331,Drama,Drama
3332,Adventure|Children's,Adventure|Children's
3333,Drama,Drama
3334,Crime|Drama|Film-Noir|Thriller,Crime|Drama|Film-Noir|Thriller
3335,Crime|Drama,Crime|Drama
3336,Drama,Drama
3337,Comedy|Drama,Comedy|Drama
3338,Documentary,Documentary
3339,War,War
3340,Horror|Sci-Fi,Horror|Sci-Fi
3341,Comedy,Comedy
3342,Drama|War,Drama|War
3343,Comedy|Drama|Romance,Comedy|Drama|Romance
3344,Horror,Horror
3345,Adventure|Children's,Adventure|Children's
3346,Horror,Horror
3347,Drama,Drama
3348,Crime|Thriller,Crime|Thriller
3349,Comedy,Comedy
3350,Drama,Drama
3351,Horror,Horror
3352,Drama,Drama
3353,Comedy|Romance,Comedy|Romance
3354,Sci-Fi,Sci-Fi
3355,Thriller,Thriller
3356,Documentary,Documentary
3357,Drama|Romance,Drama|Romance
3358,Comedy|Romance,Comedy|Romance
3359,Drama,Drama
3360,Drama,Drama
3361,Comedy,Comedy
3362,Comedy|Crime|Drama,Comedy|Crime|Drama
3363,Comedy|Drama,Comedy|Drama
3364,Crime|Film-Noir,Crime|Film-Noir
3365,Western,Western
3366,Action|Adventure|War,Action|Adventure|War
3367,War,War
3368,Romance|Western,Romance|Western
3369,Crime,Crime
3370,Drama|Thriller,Drama|Thriller
3371,Drama,Drama
3372,Action|War,Action|War
3373,Western,Western
3374,Drama,Drama
3375,Sci-Fi,Sci-Fi
3376,Romance,Romance
3377,Drama|War,Drama|War
3378,Drama,Drama
3379,Drama,Drama
3380,Film-Noir,Film-Noir
3381,Comedy|Drama,Comedy|Drama
3382,Drama,Drama
3383,Drama|Musical,Drama|Musical
3384,Action,Action
3385,Comedy,Comedy
3386,Drama|Mystery,Drama|Mystery
3387,Comedy,Comedy
3388,Comedy,Comedy
3389,Action|Adventure,Action|Adventure
3390,Adventure,Adventure
3391,Comedy,Comedy
3392,Comedy,Comedy
3393,Comedy|Fantasy,Comedy|Fantasy
3394,Comedy|Romance,Comedy|Romance
3395,Comedy,Comedy
3396,Children's|Comedy,Children's|Comedy
3397,Children's|Comedy,Children's|Comedy
3398,Children's|Comedy,Children's|Comedy
3399,Children's|Comedy,Children's|Comedy
3400,Animation|Children's,Animation|Children's
3401,Adventure|Sci-Fi,Adventure|Sci-Fi
3402,Drama,Drama
3403,Drama|Thriller,Drama|Thriller
3404,Action|Drama,Action|Drama
3405,Action|Drama,Action|Drama
3406,Action|Adventure|War,Action|Adventure|War
3407,Comedy|Drama,Comedy|Drama
3408,Drama,Drama
3409,Drama|Thriller,Drama|Thriller
3410,Comedy|Drama,Comedy|Drama
3411,Drama,Drama
3412,Adventure,Adventure
3413,Crime|Drama,Crime|Drama
3414,Romance,Romance
3415,Drama,Drama
3416,Drama,Drama
3417,Adventure|Comedy|Sci-Fi,Adventure|Comedy|Sci-Fi
3418,Action|Drama,Action|Drama
3419,Comedy|Crime,Comedy|Crime
3420,Drama|Thriller,Drama|Thriller
3421,Comedy,Comedy
3422,Comedy|Romance,Comedy|Romance
3423,Drama,Drama
3424,Comedy|Drama,Comedy|Drama
3425,Drama,Drama
3426,Drama|Romance,Drama|Romance
3427,Crime,Crime
3428,Drama,Drama
3429,Animation|Comedy,Animation|Comedy
3430,Action|Drama,Action|Drama
3431,Action|Drama,Action|Drama
3432,Action|Drama,Action|Drama
3433,Action|Drama,Action|Drama
3434,Action|Drama,Action|Drama
3435,Crime|Film-Noir,Crime|Film-Noir
3436,Drama|Romance,Drama|Romance
3437,Drama,Drama
3438,Action|Children's|Fantasy,Action|Children's|Fantasy
3439,Action|Children's|Fantasy,Action|Children's|Fantasy
3440,Action|Children's|Fantasy,Action|Children's|Fantasy
3441,Action|War,Action|War
3442,Action,Action
3443,Action|Drama|Thriller,Action|Drama|Thriller
3444,Action,Action
3445,Mystery|Thriller,Mystery|Thriller
3446,Comedy,Comedy
3447,Drama,Drama
3448,Comedy|Drama|War,Comedy|Drama|War
3449,Drama,Drama
3450,Comedy,Comedy
3451,Comedy|Drama,Comedy|Drama
3452,Action|Romance,Action|Romance
3453,Drama|Romance,Drama|Romance
3454,Comedy|Romance,Comedy|Romance
3455,Drama|Thriller,Drama|Thriller
3456,Drama,Drama
3457,Drama,Drama
3458,Drama|Romance,Drama|Romance
3459,Drama|Horror,Drama|Horror
3460,Comedy,Comedy
3461,Adventure|Drama|Thriller,Adventure|Drama|Thriller
3462,Comedy,Comedy
3463,Comedy,Comedy
3464,Sci-Fi|Thriller,Sci-Fi|Thriller
3465,Drama,Drama
3466,Comedy|Fantasy,Comedy|Fantasy
3467,Drama|Western,Drama|Western
3468,Drama,Drama
3469,Drama,Drama
3470,Adventure|Drama,Adventure|Drama
3471,Drama|Sci-Fi,Drama|Sci-Fi
3472,Horror,Horror
3473,Comedy,Comedy
3474,Sci-Fi|Thriller,Sci-Fi|Thriller
3475,Drama|Romance,Drama|Romance
3476,Horror|Mystery|Thriller,Horror|Mystery|Thriller
3477,Comedy|Drama,Comedy|Drama
3478,Drama,Drama
3479,Adventure|Fantasy|Romance,Adventure|Fantasy|Romance
3480,Drama,Drama
3481,Comedy,Comedy
3482,Drama,Drama
3483,Animation|Children's,Animation|Children's
3484,Thriller,Thriller
3485,Horror,Horror
3486,Sci-Fi,Sci-Fi
3487,Western,Western
3488,Horror|Sci-Fi,Horror|Sci-Fi
3489,Adventure|Fantasy,Adventure|Fantasy
3490,Horror,Horror
3491,Comedy,Comedy
3492,Adventure,Adventure
3493,Horror,Horror
3494,Adventure|Western,Adventure|Western
3495,Comedy|Drama,Comedy|Drama
3496,Drama,Drama
3497,Comedy,Comedy
3498,Drama,Drama
3499,Horror,Horror
3500,Comedy|Drama,Comedy|Drama
3501,Comedy|Romance,Comedy|Romance
3502,Drama,Drama
3503,Drama|Sci-Fi,Drama|Sci-Fi
3504,Comedy|Drama,Comedy|Drama
3505,Thriller,Thriller
3506,Comedy|Drama,Comedy|Drama
3507,Comedy,Comedy
3508,Western,Western
3509,Drama,Drama
3510,Drama|Thriller,Drama|Thriller
3511,Comedy,Comedy
3512,Drama|Romance,Drama|Romance
3513,Drama|Thriller,Drama|Thriller
3514,Drama,Drama
3515,Comedy,Comedy
3516,Comedy|Romance,Comedy|Romance
3517,Crime|Drama,Crime|Drama
3518,Drama|Thriller,Drama|Thriller
3519,Action|War,Action|War
3520,Comedy,Comedy
3521,Comedy|Crime|Drama,Comedy|Crime|Drama
3522,Drama,Drama
3523,Action|Thriller,Action|Thriller
3524,Comedy|Romance,Comedy|Romance
3525,Comedy,Comedy
3526,Comedy|Drama,Comedy|Drama
3527,Action|Sci-Fi|Thriller,Action|Sci-Fi|Thriller
3528,Drama|Romance,Drama|Romance
3529,Crime|Thriller,Crime|Thriller
3530,Comedy,Comedy
3531,Comedy|Drama|Romance,Comedy|Drama|Romance
3532,Comedy,Comedy
3533,Drama,Drama
3534,Comedy,Comedy
3535,Comedy|Horror|Thriller,Comedy|Horror|Thriller
3536,Comedy|Romance,Comedy|Romance
3537,Comedy|Drama,Comedy|Drama
3538,Comedy,Comedy
3539,Documentary,Documentary
3540,Romance|Thriller,Romance|Thriller
3541,Action,Action
3542,Drama,Drama
3543,Comedy|Drama,Comedy|Drama
3544,Comedy,Comedy
3545,Musical|War,Musical|War
3546,Drama|Thriller,Drama|Thriller
3547,Drama,Drama
3548,Comedy|Drama,Comedy|Drama
3549,Musical,Musical
3550,Horror,Horror
3551,Thriller,Thriller
3552,Comedy,Comedy
3553,Drama|Thriller,Drama|Thriller
3554,Drama|Romance,Drama|Romance
3555,Action|Thriller,Action|Thriller
3556,Comedy|Drama,Comedy|Drama
3557,Thriller,Thriller
3558,Drama,Drama
3559,Drama,Drama
3560,Drama,Drama
3561,Drama,Drama
3562,Comedy|Drama,Comedy|Drama
3563,Action|Horror,Action|Horror
3564,Children's|Comedy,Children's|Comedy
3565,Comedy|Drama,Comedy|Drama
3566,Comedy|Drama,Comedy|Drama
3567,Comedy,Comedy
3568,Drama,Drama
3569,Comedy|Drama,Comedy|Drama
3570,Drama,Drama
3571,Drama,Drama
3572,Horror|Sci-Fi,Horror|Sci-Fi
3573,Horror|Sci-Fi,Horror|Sci-Fi
3574,Horror|Sci-Fi,Horror|Sci-Fi
3575,Drama,Drama
3576,Action|Horror|Sci-Fi,Action|Horror|Sci-Fi
3577,Drama,Drama
3578,Action|Drama,Action|Drama
3579,Drama,Drama
3580,Drama,Drama
3581,Drama,Drama
3582,Drama,Drama
3583,Drama,Drama
3584,Action|Drama|Romance|Thriller,Action|Drama|Romance|Thriller
3585,Adventure|War,Adventure|War
3586,Drama,Drama
3587,Horror,Horror
3588,Crime|Drama,Crime|Drama
3589,Horror,Horror
3590,Comedy,Comedy
3591,Comedy|Drama,Comedy|Drama
3592,Animation|Sci-Fi,Animation|Sci-Fi
3593,Action|Sci-Fi,Action|Sci-Fi
3594,Drama,Drama
3595,Comedy,Comedy
3596,Comedy,Comedy
3597,Comedy,Comedy
3598,Drama,Drama
3599,Comedy|Musical,Comedy|Musical
3600,Comedy|Musical,Comedy|Musical
3601,Comedy|Western,Comedy|Western
3602,Musical,Musical
3603,Comedy,Comedy
3604,Musical,Musical
3605,Drama|Musical,Drama|Musical
3606,Musical,Musical
3607,Comedy|Drama|Western,Comedy|Drama|Western
3608,Comedy,Comedy
3609,Documentary,Documentary
3610,Musical,Musical
3611,Animation|Children's|Comedy,Animation|Children's|Comedy
3612,Adventure|Musical|Romance,Adventure|Musical|Romance
3613,Comedy,Comedy
3614,Comedy|Romance,Comedy|Romance
3615,Animation|Children's,Animation|Children's
3616,Comedy|Romance,Comedy|Romance
3617,Comedy,Comedy
3618,Comedy,Comedy
3619,Comedy,Comedy
3620,Comedy|Drama,Comedy|Drama
3621,Drama|Horror,Drama|Horror
3622,Comedy,Comedy
3623,Action|Thriller,Action|Thriller
3624,Action,Action
3625,Documentary,Documentary
3626,Comedy,Comedy
3627,Horror|Thriller,Horror|Thriller
3628,Action|Drama|War,Action|Drama|War
3629,Comedy,Comedy
3630,Horror,Horror
3631,Comedy,Comedy
3632,Comedy,Comedy
3633,Action,Action
3634,Thriller,Thriller
3635,Action,Action
3636,Drama,Drama
3637,Drama,Drama
3638,Action|Romance|Sci-Fi,Action|Romance|Sci-Fi
3639,Action,Action
3640,Comedy|Drama,Comedy|Drama
3641,Drama,Drama
3642,Western,Western
3643,Action|Drama|War,Action|Drama|War
3644,Western,Western
3645,Drama,Drama
3646,Comedy,Comedy
3647,Drama,Drama
3648,Horror|Sci-Fi,Horror|Sci-Fi
3649,Drama,Drama
3650,Horror,Horror
3651,Horror,Horror
3652,Horror,Horror
3653,Documentary,Documentary
3654,Action|Drama|War,Action|Drama|War
3655,Drama,Drama
3656,Crime,Crime
3657,Drama,Drama
3658,Sci-Fi,Sci-Fi
3659,Sci-Fi|Thriller,Sci-Fi|Thriller
3660,Horror|Sci-Fi|Thriller,Horror|Sci-Fi|Thriller
3661,Horror|Sci-Fi|Thriller,Horror|Sci-Fi|Thriller
3662,Horror|Sci-Fi|Thriller,Horror|Sci-Fi|Thriller
3663,Horror|Sci-Fi|Thriller,Horror|Sci-Fi|Thriller
3664,Horror|Sci-Fi|Thriller,Horror|Sci-Fi|Thriller
3665,Horror|Sci-Fi|Thriller,Horror|Sci-Fi|Thriller
3666,Horror|Sci-Fi|Thriller,Horror|Sci-Fi|Thriller
3667,Action|Comedy,Action|Comedy
3668,Drama|Romance,Drama|Romance
3669,Comedy,Comedy
3670,War,War
3671,Comedy|Western,Comedy|Western
3672,Adventure|Children's,Adventure|Children's
3673,Adventure|Children's,Adventure|Children's
3674,Adventure|Children's,Adventure|Children's
3675,Musical,Musical
3676,Drama|Horror,Drama|Horror
3677,Documentary,Documentary
3678,Drama,Drama
3679,Documentary,Documentary
3680,Documentary,Documentary
3681,Western,Western
3682,Western,Western
3683,Drama|Film-Noir,Drama|Film-Noir
3684,Drama|Romance,Drama|Romance
3685,Comedy|Drama|Romance,Comedy|Drama|Romance
3686,Thriller,Thriller
3687,Sci-Fi,Sci-Fi
3688,Comedy,Comedy
3689,Comedy,Comedy
3690,Comedy,Comedy
3691,Comedy,Comedy
3692,Comedy|Horror,Comedy|Horror
3693,Comedy|Horror,Comedy|Horror
3694,Comedy|Horror,Comedy|Horror
3695,Comedy|Horror,Comedy|Horror
3696,Comedy|Horror|Sci-Fi,Comedy|Horror|Sci-Fi
3697,Action|Sci-Fi|Thriller,Action|Sci-Fi|Thriller
3698,Action|Adventure|Sci-Fi,Action|Adventure|Sci-Fi
3699,Adventure|Drama|Romance|Sci-Fi,Adventure|Drama|Romance|Sci-Fi
3700,Drama|Sci-Fi,Drama|Sci-Fi
3701,Crime|Drama|Sci-Fi,Crime|Drama|Sci-Fi
3702,Action|Sci-Fi,Action|Sci-Fi
3703,Action|Sci-Fi,Action|Sci-Fi
3704,Action|Sci-Fi,Action|Sci-Fi
3705,Action|Adventure|Romance|Thriller,Action|Adventure|Romance|Thriller
3706,Film-Noir|Mystery|Thriller,Film-Noir|Mystery|Thriller
3707,Drama,Drama
3708,Horror|Thriller,Horror|Thriller
3709,Horror,Horror
3710,Action|Comedy,Action|Comedy
3711,Drama,Drama
3712,Comedy,Comedy
3713,Drama,Drama
3714,Drama,Drama
3715,Comedy,Comedy
3716,Action|Crime,Action|Crime
3717,Action|Crime,Action|Crime
3718,Documentary,Documentary
3719,Comedy|Romance,Comedy|Romance
3720,Drama,Drama
3721,Comedy,Comedy
3722,Comedy,Comedy
3723,Drama,Drama
3724,Drama|War,Drama|War
3725,Animation|Musical,Animation|Musical
3726,Action|Thriller,Action|Thriller
3727,Comedy|Horror,Comedy|Horror
3728,Thriller,Thriller
3729,Action|Crime,Action|Crime
3730,Drama|Mystery,Drama|Mystery
3731,Drama|Thriller,Drama|Thriller
3732,Horror,Horror
3733,Drama,Drama
3734,Drama,Drama
3735,Crime|Drama,Crime|Drama
3736,Drama,Drama
3737,Drama|Western,Drama|Western
3738,Drama,Drama
3739,Comedy|Romance,Comedy|Romance
3740,Action|Comedy,Action|Comedy
3741,Crime|Drama,Crime|Drama
3742,Drama|War,Drama|War
3743,Comedy|Romance,Comedy|Romance
3744,Action|Crime,Action|Crime
3745,Adventure|Animation|Sci-Fi,Adventure|Animation|Sci-Fi
3746,Drama|War,Drama|War
3747,Drama,Drama
3748,Comedy|Romance,Comedy|Romance
3749,Drama,Drama
3750,Drama,Drama
3751,Animation|Children's|Comedy,Animation|Children's|Comedy
3752,Comedy,Comedy
3753,Action|Drama|War,Action|Drama|War
3754,Animation|Children's|Comedy,Animation|Children's|Comedy
3755,Action|Adventure|Thriller,Action|Adventure|Thriller
3756,Drama,Drama
3757,Horror,Horror
3758,Drama|Sci-Fi|Thriller,Drama|Sci-Fi|Thriller
3759,Animation|Children's|Musical,Animation|Children's|Musical
3760,Comedy,Comedy
3761,Crime|Drama,Crime|Drama
3762,Horror,Horror
3763,Action|Crime|Thriller,Action|Crime|Thriller
3764,Action|Crime|Thriller,Action|Crime|Thriller
3765,Drama|Romance,Drama|Romance
3766,Action|War,Action|War
3767,Action|War,Action|War
3768,Action|War,Action|War
3769,Action,Action
3770,Adventure|Crime|Sci-Fi|Thriller,Adventure|Crime|Sci-Fi|Thriller
3771,Action|Adventure,Action|Adventure
3772,Horror,Horror
3773,Comedy,Comedy
3774,Comedy,Comedy
3775,Animation|Children's|Musical,Animation|Children's|Musical
3776,Animation|Children's|Musical,Animation|Children's|Musical
3777,Comedy|Horror,Comedy|Horror
3778,Comedy|Drama,Comedy|Drama
3779,Sci-Fi,Sci-Fi
3780,Sci-Fi,Sci-Fi
3781,Action|Crime,Action|Crime
3782,Action|Crime,Action|Crime
3783,Crime|Drama,Crime|Drama
3784,Comedy,Comedy
3785,Comedy|Horror,Comedy|Horror
3786,Comedy,Comedy
3787,Comedy,Comedy
3788,Drama|Mystery,Drama|Mystery
3789,Drama,Drama
3790,Drama,Drama
3791,Drama,Drama
3792,Western,Western
3793,Action|Sci-Fi,Action|Sci-Fi
3794,Comedy|Drama,Comedy|Drama
3795,Drama,Drama
3796,Romance|Thriller,Romance|Thriller
3797,Thriller,Thriller
3798,Thriller,Thriller
3799,Animation|Children's,Animation|Children's
3800,Drama|Romance,Drama|Romance
3801,Drama|Mystery,Drama|Mystery
3802,Action|Sci-Fi,Action|Sci-Fi
3803,Drama,Drama
3804,Comedy,Comedy
3805,Action|Adventure|Drama,Action|Adventure|Drama
3806,Western,Western
3807,Action|Adventure,Action|Adventure
3808,Drama|War,Drama|War
3809,Comedy,Comedy
3810,Drama|Thriller,Drama|Thriller
3811,Drama|War,Drama|War
3812,Comedy,Comedy
3813,Drama,Drama
3814,Comedy,Comedy
3816,Drama,Drama
3817,Comedy|Drama,Comedy|Drama
3818,Comedy|Musical,Comedy|Musical
3819,Comedy,Comedy
3820,Children's,Children's
3821,Comedy,Comedy
3822,Drama|Romance,Drama|Romance
3823,Drama,Drama
3824,Drama|Romance,Drama|Romance
3825,Drama,Drama
3826,Horror|Sci-Fi|Thriller,Horror|Sci-Fi|Thriller
3827,Action|Sci-Fi,Action|Sci-Fi
3828,Comedy,Comedy
3829,Comedy|Romance,Comedy|Romance
3830,Comedy|Horror|Thriller,Comedy|Horror|Thriller
3831,Comedy,Comedy
3832,Horror,Horror
3833,Horror|Sci-Fi,Horror|Sci-Fi
3834,Adventure|Drama|Romance,Adventure|Drama|Romance
3835,Thriller,Thriller
3836,Action|Comedy|War,Action|Comedy|War
3837,Horror,Horror
3838,Horror,Horror
3839,Horror,Horror
3840,Horror,Horror
3841,Action|Comedy,Action|Comedy
3842,Horror,Horror
3843,Horror,Horror
3844,Drama,Drama
3845,Drama,Drama
3846,Comedy,Comedy
3847,Horror,Horror
3848,Drama|Thriller,Drama|Thriller
3849,Thriller,Thriller
3850,Crime|Thriller,Crime|Thriller
3851,Comedy,Comedy
3852,Comedy,Comedy
3853,Drama,Drama
3854,Drama|Romance,Drama|Romance
3855,Drama|Romance,Drama|Romance
3856,Drama,Drama
3857,Thriller,Thriller
3858,Comedy,Comedy
3859,Documentary,Documentary
3860,Crime,Crime
3861,Comedy,Comedy
3862,Comedy,Comedy
3863,Sci-Fi|Thriller,Sci-Fi|Thriller
3864,Action|Adventure|Sci-Fi,Action|Adventure|Sci-Fi
3865,Comedy|Documentary,Comedy|Documentary
3866,Comedy,Comedy
3867,Drama,Drama
3868,Comedy,Comedy
3869,Comedy,Comedy
3870,Drama,Drama
3871,Drama|Western,Drama|Western
3872,Drama,Drama
3873,Comedy|Western,Comedy|Western
3874,Comedy|Romance,Comedy|Romance
3875,Horror,Horror
3876,Drama,Drama
3877,Action|Adventure|Fantasy,Action|Adventure|Fantasy
3878,Sci-Fi,Sci-Fi
3879,Action,Action
3880,Documentary,Documentary
3881,Documentary,Documentary
3882,Comedy,Comedy
3883,Comedy|Drama,Comedy|Drama
3884,Comedy,Comedy
3885,Comedy|Romance,Comedy|Romance
3886,Drama,Drama
3887,Drama,Drama
3888,Drama|Romance,Drama|Romance
3889,Action|Adventure|Fantasy,Action|Adventure|Fantasy
3890,Documentary,Documentary
3891,Crime|Drama,Crime|Drama
3892,Horror,Horror
3893,Comedy|Thriller,Comedy|Thriller
3894,Drama,Drama
3895,Crime|Thriller,Crime|Thriller
3896,Crime|Thriller,Crime|Thriller
3897,Comedy|Drama,Comedy|Drama
3898,Action|Comedy,Action|Comedy
3899,Comedy,Comedy
3900,Comedy|Drama,Comedy|Drama
3901,Comedy|Drama,Comedy|Drama
3902,Drama,Drama
3903,Drama,Drama
3904,Drama,Drama
3905,Comedy,Comedy
3906,Crime,Crime
3907,Drama,Drama
3908,Horror,Horror
3909,Comedy|Romance,Comedy|Romance
3910,Drama|Musical,Drama|Musical
3911,Comedy,Comedy
3912,Comedy|Drama,Comedy|Drama
3913,Documentary,Documentary
3914,Drama,Drama
3915,Drama,Drama
3916,Drama,Drama
3917,Horror,Horror
3918,Horror,Horror
3919,Horror,Horror
3920,Drama|Fantasy,Drama|Fantasy
3921,Comedy,Comedy
3922,Comedy,Comedy
3923,Horror|Sci-Fi,Horror|Sci-Fi
3924,Comedy,Comedy
3925,Comedy,Comedy
3926,Adventure|Sci-Fi,Adventure|Sci-Fi
3927,Adventure|Sci-Fi,Adventure|Sci-Fi
3928,Comedy|Horror,Comedy|Horror
3929,Comedy,Comedy
3930,Horror,Horror
3931,Horror|Sci-Fi,Horror|Sci-Fi
3932,Horror|Sci-Fi,Horror|Sci-Fi
3933,Horror|Sci-Fi,Horror|Sci-Fi
3934,Sci-Fi,Sci-Fi
3935,Horror,Horror
3936,Drama|Thriller,Drama|Thriller
3937,Sci-Fi|Thriller,Sci-Fi|Thriller
3938,Horror,Horror
3939,Horror,Horror
3940,Horror,Horror
3941,Horror,Horror
3942,Horror,Horror
3943,Comedy,Comedy
3944,Comedy|Drama,Comedy|Drama
3945,Adventure|Animation|Children's,Adventure|Animation|Children's
3946,Action|Drama|Thriller,Action|Drama|Thriller
3947,Thriller,Thriller
3948,Comedy,Comedy
3949,Drama,Drama
3950,Drama,Drama
3951,Drama,Drama
3952,Drama|Thriller,Drama|Thriller
